"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","7","4","0","18","17.9","1.5","0.15","16.706","18.282","8.033","3.785"
"7","7","5","170","71","20.4","2.1","0.15","71.29","22.047","51.505","45.717"
"7","7","6","355","123","21.9","2.6","0.15","210.373","26.397","165.028","155.217"
"7","7","7","580","123","23.8","2.6","0.15","397.388","32.438","329.211","313.582"
"7","7","8","695","131","26.8","2.6","0.15","592.621","39.69","480.86","459.858"
"7","7","9","751","147","28.5","4.6","0.15","762.775","40.669","612.902","587.221"
"7","7","10","811","142","29","4.1","0.15","899.096","44.346","708.127","679.072"
"7","7","11","842","134","30","4.1","0.15","966.357","46.485","752.322","721.701"
"7","7","12","828","145","31.5","4.1","0.15","980.02","48.214","756.736","725.958"
"7","7","13","806","153","31.6","5.1","0.15","930.581","45.502","728.142","698.377"
"7","7","14","785","140","32.5","5.1","0.15","821.22","44.781","647.739","620.824"
"7","7","15","748","123","32.6","3.1","0.15","665.829","45.876","526.063","503.459"
"7","7","16","660","113","32.2","4.1","0.15","474.724","40.338","385.175","367.563"
"7","7","17","478","116","32.1","3.6","0.15","276.992","37.151","215.106","203.521"
"7","7","18","234","94","31.8","3.1","0.15","116.203","34.043","81.684","74.826"
"7","7","19","19","38","30.7","1.5","0.15","33.458","31.594","23.794","18.988"
"7","7","20","0","3","29.5","1","0.15","2.854","29.574","1.17","0"
"7","7","21","0","0","28.2","1.5","0.15","0","28.2","0","0"
"7","7","22","0","0","26.2","2.6","0.15","0","26.2","0","0"
"7","7","23","0","0","25.2","3.1","0.15","0","25.2","0","0"
"7","8","0","0","0","24.1","2.6","0.15","0","24.1","0","0"
"7","8","1","0","0","22.5","2.6","0.15","0","22.5","0","0"
"7","8","2","0","0","21.7","2.6","0.15","0","21.7","0","0"
"7","8","3","0","0","21.7","2.1","0.15","0","0","0","0"
"7","8","4","0","17","21.3","1.5","0.15","15.775","21.661","7.436","3.209"
"7","8","5","149","71","21.4","2.1","0.15","69.538","23.013","50.613","44.856"
"7","8","6","321","127","22.8","2.1","0.15","203.788","27.593","159.504","149.889"
"7","8","7","518","141","24.2","2.6","0.15","382.82","32.519","316.52","301.341"
"7","8","8","637","151","26.5","2.1","0.15","574.22","40.224","464.312","443.896"
"7","8","9","725","162","28.5","3.1","0.15","758.94","43.612","602.272","576.968"
"7","8","10","794","150","29.6","3.6","0.15","891.392","45.976","697.318","668.645"
"7","8","11","572","297","30.5","5.1","0.15","880.076","43.626","690.265","661.843"
"7","8","12","653","229","28.6","8.7","0.15","899.605","37.872","723.096","693.51"
"7","8","13","160","374","29","5.7","0.15","531.248","36.357","425.112","406.085"
"7","8","14","262","355","30.6","4.6","0.15","587.343","39.937","466.835","446.33"
"7","8","15","40","253","29.7","2.6","0.15","272.515","35.594","216.592","204.954"
"7","8","16","95","239","28.9","2.6","0.15","278.551","34.943","224.638","212.714"
"7","8","17","57","166","28.6","4.1","0.15","173.551","31.562","139.467","130.562"
"7","8","18","48","102","27.8","5.1","0.15","97.759","29.253","76.056","69.398"
"7","8","19","0","24","26","4.6","0.15","22.269","26.35","15.888","11.361"
"7","8","20","0","2","24.7","3.4","0.15","1.903","24.73","0.785","0"
"7","8","21","0","0","23.5","2.1","0.15","0","23.5","0","0"
"7","8","22","0","0","21.5","3.1","0.15","0","21.5","0","0"
"7","8","23","0","0","21.6","1.5","0.15","0","21.6","0","0"
"7","9","0","0","0","21","2.6","0.15","0","21","0","0"
"7","9","1","0","0","20.2","1","0.15","0","20.2","0","0"
"7","9","2","0","0","19.8","1.5","0.15","0","19.8","0","0"
"7","9","3","0","0","19.2","2.1","0.15","0","0","0","0"
"7","9","4","0","11","19","1.5","0.15","10.193","19.233","4.757","0.625"
"7","9","5","0","63","19.2","1","0.15","57.096","20.941","45.844","40.256"
"7","9","6","57","131","19.8","1","0.15","135.455","23.923","110.644","102.76"
"7","9","7","196","209","21.3","0","0.15","290.926","33.191","237.257","224.886"
"7","9","8","211","292","23.1","0.5","0.15","423.083","37.872","340.14","324.124"
"7","9","9","400","301","25","1","0.15","627.881","44.129","493.663","472.207"
"7","9","10","185","342","26.8","3.1","0.15","514.984","37.008","411.863","393.305"
"7","9","11","18","370","26.3","3.6","0.15","373.543","33.119","298.507","283.966"
"7","9","12","3","212","25.7","3.6","0.15","203.552","29.415","161.962","152.259"
"7","9","13","184","354","26.8","4.1","0.15","533.246","35.866","428.069","408.937"
"7","9","14","128","358","27.7","3.6","0.15","468.834","36.283","375.544","358.273"
"7","9","15","18","267","27.1","5.7","0.15","265.521","30.781","214.765","203.192"
"7","9","16","6","208","25.6","6.7","0.15","198.069","28.067","161.768","152.073"
"7","9","17","65","162","25","5.7","0.15","172.685","27.401","141.054","132.092"
"7","9","18","17","89","22.2","2.6","0.15","83.262","24.004","66.858","60.526"
"7","9","19","0","24","21.7","1.5","0.15","22.27","22.294","16.17","11.633"
"7","9","20","0","1","21.7","1.5","0.15","0.951","21.722","0","0"
"7","9","21","0","0","21.2","2.6","0.15","0","21.2","0","0"
"7","9","22","0","0","20.5","1.5","0.15","0","20.5","0","0"
"7","9","23","0","0","19.5","3.6","0.15","0","19.5","0","0"
"7","10","0","0","0","19.4","4.6","0.15","0","19.4","0","0"
"7","10","1","0","0","19.3","4.1","0.15","0","19.3","0","0"
"7","10","2","0","0","18.8","5.7","0.15","0","18.8","0","0"
"7","10","3","0","0","18.6","4.6","0.15","0","0","0","0"
"7","10","4","0","4","17.2","5.1","0.15","3.7","17.247","1.654","0"
"7","10","5","116","70","16.7","5.1","0.15","67.661","17.69","51.437","45.65"
"7","10","6","348","122","16.8","5.7","0.15","206.014","19.623","165.691","155.856"
"7","10","7","574","123","17.9","4.1","0.15","392.428","24.612","334.945","319.113"
"7","10","8","525","196","18.9","4.1","0.15","541.997","28.169","458.358","438.153"
"7","10","9","581","221","19.4","6.2","0.15","701.708","28.627","589.346","564.5"
"7","10","10","627","229","20.5","5.7","0.15","823.045","31.937","679.368","651.331"
"7","10","11","627","252","21.1","5.7","0.15","889.839","33.455","727.643","697.896"
"7","10","12","628","255","21.9","4.1","0.15","901.153","37.254","725.631","695.956"
"7","10","13","271","393","22.2","5.1","0.15","665.259","32.108","543.888","520.652"
"7","10","14","116","369","22","5.7","0.15","469.978","28.512","388.039","370.326"
"7","10","15","358","289","21.9","5.1","0.15","546.043","30.06","455.044","434.956"
"7","10","16","584","138","21.4","5.1","0.15","457.89","28.27","389.064","371.315"
"7","10","17","10","134","20.1","4.1","0.15","127.497","22.279","105.787","98.075"
"7","10","18","0","75","19.5","4.1","0.15","68.739","20.675","56.151","50.198"
"7","10","19","0","21","19","4.1","0.15","19.478","19.328","14.217","9.75"
"7","10","20","0","1","18.4","4.1","0.15","0.951","18.414","0","0"
"7","10","21","0","0","17.8","4.1","0.15","0","17.8","0","0"
"7","10","22","0","0","17.2","3.1","0.15","0","17.2","0","0"
"7","10","23","0","0","16.2","3.6","0.15","0","16.2","0","0"
"7","11","0","0","0","15.4","3.6","0.15","0","15.4","0","0"
"7","11","1","0","0","15","4.6","0.15","0","15","0","0"
"7","11","2","0","0","13.5","1.5","0.15","0","13.5","0","0"
"7","11","3","0","0","13.2","2.6","0.15","0","0","0","0"
"7","11","4","0","16","12.5","4.6","0.15","14.847","12.7","7.296","3.074"
"7","11","5","128","74","13.9","4.6","0.15","71.196","15.01","54.689","48.787"
"7","11","6","353","120","14.9","4.6","0.15","204.997","18.117","165.533","155.704"
"7","11","7","544","138","16","4.1","0.15","390.096","22.671","335.214","319.372"
"7","11","8","634","155","16.8","5.1","0.15","574.302","25.406","492.262","470.856"
"7","11","9","722","164","16.7","3.6","0.15","756.891","30.619","632.464","606.089"
"7","11","10","783","163","17.9","3.6","0.15","893.272","34.31","731.99","702.089"
"7","11","11","815","155","18.9","3.6","0.15","967.887","36.671","783.36","751.639"
"7","11","12","817","157","20.2","3.1","0.15","980.934","39.699","783.974","752.231"
"7","11","13","815","147","22.3","3.1","0.15","932.347","40.842","743.684","713.369"
"7","11","14","783","142","22.6","2.6","0.15","821.197","40.423","659.363","632.036"
"7","11","15","714","143","23.4","2.1","0.15","662.69","39.232","537.636","514.622"
"7","11","16","629","127","23.4","3.6","0.15","471.259","32.094","395.011","377.051"
"7","11","17","443","127","23.9","3.1","0.15","274.502","29.323","220.498","208.721"
"7","11","18","238","90","23.8","1.5","0.15","112.827","26.757","81.263","74.42"
"7","11","19","16","35","22.7","2.6","0.15","31.033","23.363","22.662","17.895"
"7","11","20","0","2","20.6","2.6","0.15","1.903","20.635","0.805","0"
"7","11","21","0","0","19.3","1.5","0.15","0","19.3","0","0"
"7","11","22","0","0","18.5","4.1","0.15","0","18.5","0","0"
"7","11","23","0","0","18","2.6","0.15","0","18","0","0"
"7","12","0","0","0","16.7","3.1","0.15","0","16.7","0","0"
"7","12","1","0","0","15.5","1.5","0.15","0","15.5","0","0"
"7","12","2","0","0","15.3","2.6","0.15","0","15.3","0","0"
"7","12","3","0","0","14.9","2.6","0.15","0","0","0","0"
"7","12","4","0","15","15.3","2","0.15","13.917","15.586","6.721","2.52"
"7","12","5","112","69","15.8","1.5","0.15","66.056","17.551","50.308","44.562"
"7","12","6","269","129","16.5","2.6","0.15","189.874","20.568","153.188","143.797"
"7","12","7","287","205","18.3","1.5","0.15","331.153","27.272","277.759","263.954"
"7","12","8","621","175","19.4","2.6","0.15","584.859","32.116","488.291","467.025"
"7","12","9","567","233","21","2.6","0.15","699.112","36.165","570.113","545.948"
"7","12","10","294","362","21.7","4.1","0.15","643.729","32.656","526.286","503.674"
"7","12","11","492","309","22","3.6","0.15","813.845","36.918","655.525","628.333"
"7","12","12","299","393","23.2","4.6","0.15","707.385","34.431","572.757","548.499"
"7","12","13","278","390","23.9","4.6","0.15","668.876","34.523","541.892","518.727"
"7","12","14","286","339","24.8","4.6","0.15","591.659","34.208","481.725","460.692"
"7","12","15","273","285","24.8","4.6","0.15","481.578","32.471","396.293","378.288"
"7","12","16","347","212","25.4","4.6","0.15","395.198","31.713","328.542","312.937"
"7","12","17","262","155","24.9","5.1","0.15","236.362","28.418","191.57","180.819"
"7","12","18","57","98","24","4.9","0.15","95.5","25.454","74.981","68.36"
"7","12","19","0","23","23.2","4.6","0.15","21.341","23.535","15.24","10.737"
"7","12","20","0","1","22.9","2.1","0.15","0.951","22.919","0","0"
"7","12","21","0","0","21.5","3.6","0.15","0","21.5","0","0"
"7","12","22","0","0","20","5.1","0.15","0","20","0","0"
"7","12","23","0","0","18.1","4.1","0.15","0","18.1","0","0"
"7","13","0","0","0","17.9","4.6","0.15","0","17.9","0","0"
"7","13","1","0","0","16.3","4.6","0.15","0","16.3","0","0"
"7","13","2","0","0","16.2","4.6","0.15","0","16.2","0","0"
"7","13","3","0","0","16.3","4.6","0.15","0","0","0","0"
"7","13","4","0","7","15.8","6.7","0.15","6.481","15.868","3.007","0"
"7","13","5","0","44","15.9","5.7","0.15","40.823","16.467","32.872","27.743"
"7","13","6","0","108","15.9","4.6","0.15","99.539","17.49","83.796","76.863"
"7","13","7","7","179","16.4","5.7","0.15","170.15","18.767","144.139","135.068"
"7","13","8","8","249","16.6","4.1","0.15","240.146","20.689","202.215","191.086"
"7","13","9","35","290","16.5","5.1","0.15","310.565","21.123","261.412","248.186"
"7","13","10","11","351","17.4","5.1","0.15","346.801","22.553","289.127","274.918"
"7","13","11","12","376","18.8","4.6","0.15","373.926","24.721","308.863","293.955"
"7","13","12","12","380","20","4.1","0.15","378.159","26.412","310.252","295.295"
"7","13","13","379","448","20.9","6.2","0.15","824.068","31.701","675.481","647.583"
"7","13","14","144","348","21.7","4.6","0.15","472.531","29.206","389.723","371.95"
"7","13","15","12","271","22.4","7.2","0.15","265.291","25.534","219.128","207.4"
"7","13","16","94","238","22.1","6.7","0.15","277.178","25.556","232.251","220.058"
"7","13","17","291","164","21.8","5.7","0.15","254.499","25.324","209.168","197.792"
"7","13","18","0","67","21.7","6.2","0.15","61.69","22.512","49.74","44.014"
"7","13","19","0","16","15.5","8.2","0.15","14.829","15.657","10.766","6.421"
"7","13","20","0","1","15.7","3.1","0.15","0.951","15.716","0","0"
"7","13","21","0","0","15.9","3.6","0.15","0","15.9","0","0"
"7","13","22","0","0","15","5.1","0.15","0","15","0","0"
"7","13","23","0","0","14","5.1","0.15","0","14","0","0"
"7","14","0","0","0","13.4","4.1","0.15","0","13.4","0","0"
"7","14","1","0","0","12.7","4.6","0.15","0","12.7","0","0"
"7","14","2","0","0","12.4","4.6","0.15","0","12.4","0","0"
"7","14","3","0","0","12.5","3.6","0.15","0","12.5","0","0"
"7","14","4","0","13","12.3","5.1","0.15","12.057","12.452","5.873","1.701"
"7","14","5","108","71","12.8","5.1","0.15","66.753","13.779","51.927","46.123"
"7","14","6","0","107","13.1","6.7","0.15","98.626","14.332","84.079","77.136"
"7","14","7","7","178","13.3","4.6","0.15","169.219","15.997","144.919","135.82"
"7","14","8","8","248","13.9","6.7","0.15","239.213","16.875","204.434","193.226"
"7","14","9","35","289","14.4","6.7","0.15","309.601","18.244","263.499","250.198"
"7","14","10","144","376","15.7","7.2","0.15","512.685","21.751","434.394","415.038"
"7","14","11","16","373","15.2","8.7","0.15","374.869","19.045","316.566","301.385"
"7","14","12","355","429","16.7","3.6","0.15","800.108","31.349","655.863","628.66"
"7","14","13","159","376","14.6","5.1","0.15","532.83","22.53","450.042","430.132"
"7","14","14","599","263","18.1","6.7","0.15","787.572","27.913","661.452","634.051"
"7","14","15","38","254","17","9.3","0.15","272.381","19.667","230.835","218.692"
"7","14","16","155","349","17","6.7","0.15","417.916","22.212","358.311","341.651"
"7","14","17","13","131","14.6","8.7","0.15","125.776","15.9","107.024","99.268"
"7","14","18","7","89","14","5.1","0.15","81.677","15.221","68.4","62.013"
"7","14","19","0","21","14.5","6.2","0.15","19.48","14.751","14.326","9.854"
"7","14","20","0","1","14.4","5.1","0.15","0.951","14.412","0","0"
"7","14","21","0","0","13","6.2","0.15","0","13","0","0"
"7","14","22","0","0","13","4.1","0.15","0","13","0","0"
"7","14","23","0","0","13","5.1","0.15","0","13","0","0"
"7","15","0","0","0","12.8","5.1","0.15","0","12.8","0","0"
"7","15","1","0","0","12.3","5.1","0.15","0","12.3","0","0"
"7","15","2","0","0","12","6.2","0.15","0","12","0","0"
"7","15","3","0","0","12","5.7","0.15","0","12","0","0"
"7","15","4","0","6","12","6.2","0.15","5.554","12.062","2.609","0"
"7","15","5","0","57","12","6.2","0.15","51.782","12.68","42.762","37.283"
"7","15","6","0","106","12.7","6.2","0.15","97.713","13.988","83.392","76.473"
"7","15","7","7","177","12","7.7","0.15","168.289","13.901","145.3","136.187"
"7","15","8","8","247","12.4","3.1","0.15","238.281","17.129","203.444","192.271"
"7","15","9","35","288","15","5.1","0.15","308.639","19.595","261.341","248.117"
"7","15","10","11","349","14.5","6.7","0.15","344.928","18.775","291.765","277.463"
"7","15","11","12","375","15.8","7.2","0.15","373.055","20.193","313.576","298.502"
"7","15","12","12","379","17","6.2","0.15","377.293","21.928","314.983","299.858"
"7","15","13","12","363","18.2","7.7","0.15","360.432","22.246","300.771","286.15"
"7","15","14","2","184","17.2","8.7","0.15","174.938","18.997","145.334","136.22"
"7","15","15","0","154","16","8.2","0.15","144.297","17.551","120.534","112.3"
"7","15","16","0","116","15.4","6.7","0.15","108.142","16.747","90.495","83.325"
"7","15","17","0","75","15.4","7.7","0.15","69.74","16.189","58.059","52.038"
"7","15","18","0","36","14.5","7.7","0.15","33.407","14.878","27.102","22.178"
"7","15","19","0","8","12.9","5.7","0.15","7.405","13.001","5.217","1.069"
"7","15","20","0","0","13.8","5.7","0.15","0","0","0","0"
"7","15","21","0","0","14.4","5.7","0.15","0","14.4","0","0"
"7","15","22","0","0","14.2","5.7","0.15","0","14.2","0","0"
"7","15","23","0","0","13.7","6.7","0.15","0","13.7","0","0"
"7","16","0","0","0","13.6","6.7","0.15","0","13.6","0","0"
"7","16","1","0","0","13.3","7.2","0.15","0","13.3","0","0"
"7","16","2","0","0","13.3","7.7","0.15","0","13.3","0","0"
"7","16","3","0","0","12.9","6.7","0.15","0","12.9","0","0"
"7","16","4","0","10","12.4","7.2","0.15","9.267","12.493","4.456","0.334"
"7","16","5","0","56","12.4","7.7","0.15","50.892","12.974","41.915","36.467"
"7","16","6","0","105","12.8","8.2","0.15","96.8","13.847","82.634","75.742"
"7","16","7","7","176","13.8","8.2","0.15","167.359","15.606","143.534","134.485"
"7","16","8","8","246","14","8.2","0.15","237.351","16.555","203.104","191.943"
"7","16","9","2","171","13.5","8.7","0.15","162.267","15.168","136.857","128.044"
"7","16","10","159","361","14.7","7.2","0.15","510.832","20.731","434.861","415.488"
"7","16","11","462","330","15","8.7","0.15","805.567","23.296","683.256","655.082"
"7","16","12","582","298","18.6","10.8","0.15","896.569","26.426","752.027","721.416"
"7","16","13","452","330","18.8","10.3","0.15","779.201","25.857","655.378","628.191"
"7","16","14","491","261","19","11.3","0.15","693.798","24.851","589.106","564.268"
"7","16","15","246","302","18","8.7","0.15","473.572","22.886","404.103","385.821"
"7","16","16","353","208","18.3","8.2","0.15","394.001","22.561","339.646","323.647"
"7","16","17","151","166","18.2","10.3","0.15","206.692","20.072","173.74","163.62"
"7","16","18","9","87","16.6","8.7","0.15","80.161","17.428","66.348","60.034"
"7","16","19","0","24","15.8","6.7","0.15","22.276","16.072","16.203","11.665"
"7","16","20","0","1","15","9.3","0.15","0.951","15.008","0","0"
"7","16","21","0","0","14","7.7","0.15","0","14","0","0"
"7","16","22","0","0","13.4","7.2","0.15","0","13.4","0","0"
"7","16","23","0","0","12.7","7.2","0.15","0","12.7","0","0"
"7","17","0","0","0","12.2","6.2","0.15","0","12.2","0","0"
"7","17","1","0","0","11.6","4.1","0.15","0","11.6","0","0"
"7","17","2","0","0","11.1","5.1","0.15","0","11.1","0","0"
